radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,400,4,1652,351139,0,49.808578491211,40.437240600586,1000,1,1,1434724694,1434724694,0
UMTS,400,4,1652,351072,0,49.745407104492,40.441360473633,1000,1,1,1432203130,1432203130,0
UMTS,400,4,1654,332596,0,49.904708862305,40.418014526367,1000,1,1,1431293415,1431293415,0
UMTS,400,4,1652,351551,0,49.720687866211,40.463333129883,1000,1,1,1429354449,1429354449,0
UMTS,400,4,1652,369692,0,49.823684692383,40.438613891602,1000,1,1,1434724695,1434724695,0
UMTS,400,4,1652,352775,0,49.781112670898,40.433120727539,1000,1,1,1436433638,1436433638,0
UMTS,400,4,1652,351253,0,49.757766723633,40.430374145508,1000,1,1,1443447651,1443447651,0
UMTS,400,4,1652,351196,0,49.78385925293,40.429000854492,1000,1,1,1436433642,1436433642,0
UMTS,400,4,1652,352778,0,49.779739379883,40.433120727539,1000,1,1,1436447491,1436447491,0
UMTS,400,4,1654,336575,0,49.943161010742,40.409774780273,1000,1,1,1430530344,1430530344,0
UMTS,400,4,1652,351356,0,49.75227355957,40.459213256836,1000,1,1,1445651338,1445651338,0
UMTS,400,4,1654,367992,0,49.899215698242,40.400161743164,1000,1,1,1436433174,1436433174,0
UMTS,400,4,1654,332593,0,49.904708862305,40.418014526367,1000,1,1,1431480766,1431480766,0
UMTS,400,4,10802,20275,0,49.823684692383,40.39192199707,1000,1,1,1434724680,1434724680,0
UMTS,400,4,1656,352931,0,49.580612182617,40.231246948242,1000,1,1,1431076916,1431076916,0
UMTS,400,4,1654,382162,0,49.892349243164,40.427627563477,1000,1,1,1436166300,1436166300,0
UMTS,400,4,1654,382151,0,49.900588989258,40.426254272461,1000,1,1,1436447491,1436447491,0
UMTS,400,4,1660,381492,0,49.522933959961,40.202407836914,1000,1,1,1443795981,1443795981,0
UMTS,400,4,1654,382093,0,49.941787719727,40.412521362305,1000,1,1,1436447491,1436447491,0
UMTS,400,4,1656,351039,0,49.75227355957,40.439987182617,1000,1,1,1439178847,1439178847,0
UMTS,400,4,1654,65656329,0,49.897842407227,40.400161743164,1000,1,1,1436166300,1436166300,0
UMTS,400,4,1656,239600,0,49.798965454102,40.418014526367,1000,1,1,1439178847,1439178847,0
UMTS,400,4,1656,351199,0,49.782485961914,40.426254272461,1000,1,1,1439178847,1439178847,0
UMTS,400,4,1656,383376,0,49.689102172852,40.450973510742,1000,1,1,1428927164,1428927164,0
UMTS,400,4,1656,353011,0,49.69596862793,40.283432006836,1000,1,1,1431076917,1431076917,0
UMTS,400,4,20401,300125,0,49.838790893555,40.367202758789,1000,1,1,1412230458,1412230458,0
UMTS,400,4,20501,361113,0,49.926681518555,40.510025024414,1000,1,1,1412259163,1412259163,0
UMTS,400,4,20501,362636,0,49.55451965332,40.622634887695,1000,1,1,1439719345,1439719345,0
UMTS,400,4,20301,292366,0,49.838790893555,40.319137573242,1000,1,1,1412230458,1412230458,0
UMTS,400,4,20401,300145,0,49.848403930664,40.372695922852,1000,1,1,1412230458,1412230458,0
UMTS,400,4,20401,292845,0,49.847030639648,40.36994934082,1000,2,1,1394977808,1412330629,0
UMTS,400,4,20401,292866,0,49.822845,40.319824,1364,18,1,1385991079,1412230574,0
UMTS,400,4,20401,294157,0,49.81819152832,40.330123901367,1000,2,1,1385991193,1412230458,0
UMTS,400,4,20401,275645,0,49.848403930664,40.346603393555,1000,1,1,1412259163,1412259163,0
UMTS,400,4,20501,364122,0,49.992599487305,40.394668579102,1000,1,1,1426983663,1426983663,0
UMTS,400,4,60421,131148952,0,46.36848449707,40.68717956543,1000,1,1,1452513325,1452513325,0
UMTS,400,4,60421,131154048,0,46.36848449707,40.656967163086,1000,1,1,1456058443,1456058443,0
UMTS,400,4,60421,131148947,0,46.375350952148,40.678939819336,1000,1,1,1455015413,1455015413,0
UMTS,400,4,60421,131168053,0,46.364364624023,40.659713745117,1000,1,1,1452669914,1452669914,0
UMTS,400,4,20604,431728,0,45.919418334961,38.873062133789,1000,1,1,1408433849,1408433849,0
UMTS,400,4,20501,364184,0,49.948654174805,40.472946166992,1000,1,1,1412259163,1412259163,0
UMTS,400,4,20501,366352,0,49.952774047852,40.492172241211,1000,1,1,1412259163,1412259163,0
UMTS,400,4,60421,131174789,0,46.361618041992,40.695419311523,1000,1,1,1452347128,1452347128,0
UMTS,400,4,20501,364183,0,49.947280883789,40.471572875977,1000,1,1,1412259245,1412259245,0
UMTS,400,4,20501,362222,0,49.890975952148,40.50178527832,1000,1,1,1412259163,1412259163,0
UMTS,400,4,60421,131155709,0,46.375350952148,40.67756652832,1000,1,1,1455015413,1455015413,0
UMTS,400,4,60421,131149188,0,46.383590698242,40.689926147461,1000,1,1,1453093577,1453093577,0
UMTS,400,4,20501,364216,0,49.901962280273,40.508651733398,1000,1,1,1412259245,1412259245,0
UMTS,400,4,60421,131153352,0,46.383590698242,40.689926147461,1000,1,1,1453093577,1453093577,0
UMTS,400,4,60421,131154188,0,46.323165893555,40.571823120117,1000,1,1,1452513325,1452513325,0
UMTS,400,4,60421,131174790,0,46.36848449707,40.691299438477,1000,1,1,1452669914,1452669914,0
UMTS,400,4,60421,131154247,0,46.373977661133,40.694046020508,1000,1,1,1455631453,1455631453,0
UMTS,400,4,60421,131154249,0,46.369857788086,40.688552856445,1000,1,1,1456058443,1456058443,0
UMTS,400,4,60421,131168047,0,46.367111206055,40.656967163086,1000,1,1,1456058443,1456058443,0
UMTS,400,4,20501,364962,0,49.384231567383,39.956588745117,1000,1,1,1429135958,1429135958,0
UMTS,400,4,60421,131172988,0,46.372604370117,40.667953491211,1000,1,1,1452669914,1452669914,0
UMTS,400,4,60421,131172968,0,46.36848449707,40.656967163086,1000,1,1,1451718369,1451718369,0
UMTS,400,4,60421,131153351,0,46.380844116211,40.680313110352,1000,1,1,1453198785,1453198785,0
UMTS,400,4,20501,364261,0,49.936294555664,40.450973510742,1000,1,1,1412259245,1412259245,0
UMTS,400,4,20401,293606,0,49.826431274414,40.319137573242,1000,1,1,1412230574,1412230574,0
UMTS,400,4,20401,299936,0,49.835129,40.362625,1000,3,1,1385991841,1412230574,0
UMTS,400,4,20604,431727,0,45.942764282227,38.882675170898,1000,1,1,1408433849,1408433849,0
UMTS,400,4,20501,364143,0,49.93766784668,40.51139831543,1000,1,1,1412259245,1412259245,0
UMTS,400,4,60421,131154248,0,46.383590698242,40.688552856445,1000,1,1,1453532368,1453532368,0
UMTS,400,4,60421,131154250,0,46.372604370117,40.695419311523,1000,1,1,1453198785,1453198785,0
UMTS,400,4,20501,367253,0,49.941787719727,40.508651733398,1000,1,1,1412259245,1412259245,0
UMTS,400,4,60421,131168050,0,46.367111206055,40.656967163086,1000,1,1,1455526934,1455526934,0
UMTS,400,4,60421,131155367,0,46.380844116211,40.680313110352,1000,1,1,1453198785,1453198785,0
UMTS,400,4,20501,364211,0,49.911575317383,40.507278442383,1000,1,1,1412259245,1412259245,0
UMTS,400,4,60421,131149551,0,46.372604370117,40.696792602539,1000,1,1,1453198785,1453198785,0
UMTS,400,4,20604,428297,0,45.978469848633,38.877182006836,1000,1,1,1408433849,1408433849,0
UMTS,400,4,20604,428337,0,45.799942016602,38.908767700195,1000,1,1,1408433849,1408433849,0
UMTS,400,4,60421,131154051,0,46.36848449707,40.656967163086,1000,1,1,1455750564,1455750564,0
UMTS,400,4,20501,364231,0,49.436416625977,40.113143920898,1000,1,1,1427800736,1427800736,0
UMTS,400,4,20501,366353,0,49.948654174805,40.499038696289,1000,1,1,1412259245,1412259245,0
UMTS,400,4,20501,364235,0,49.426803588867,40.012893676758,1000,1,1,1429136063,1429136063,0
UMTS,400,4,60421,131155712,0,46.376724243164,40.67756652832,1000,1,1,1455015413,1455015413,0
UMTS,400,4,60421,131154251,0,46.382217407227,40.68717956543,1000,1,1,1453093577,1453093577,0
UMTS,400,4,20501,364961,0,49.429550170898,39.999160766602,1000,1,1,1429135958,1429135958,0
UMTS,400,4,20501,364128,0,49.992599487305,40.394668579102,1000,1,1,1426314227,1426314227,0
UMTS,400,4,60421,131154252,0,46.369857788086,40.691299438477,1000,1,1,1453166903,1453166903,0
UMTS,400,4,20501,364262,0,49.934921264648,40.446853637695,1000,1,1,1412259163,1412259163,0
UMTS,400,4,60421,131155370,0,46.379470825195,40.680313110352,1000,1,1,1454569477,1454569477,0
UMTS,400,4,60421,131155708,0,46.376724243164,40.673446655273,1000,1,1,1455015413,1455015413,0
UMTS,400,4,20501,366351,0,49.954147338867,40.492172241211,1000,1,1,1412259163,1412259163,0
UMTS,400,4,20604,428339,0,45.764236450195,38.922500610352,1000,1,1,1408433849,1408433849,0
UMTS,400,4,60421,131172970,0,46.364364624023,40.669326782227,1000,1,1,1455526934,1455526934,0
UMTS,400,4,60421,131149552,0,46.371231079102,40.698165893555,1000,1,1,1453198785,1453198785,0
UMTS,400,4,20501,366186,0,49.948654174805,40.472946166992,1000,1,1,1412259163,1412259163,0
UMTS,400,4,20604,428287,0,45.76286315918,38.921127319336,1000,1,1,1408433849,1408433849,0
UMTS,400,4,20501,364212,0,49.895095825195,40.503158569336,1000,1,1,1412259245,1412259245,0
UMTS,400,4,20501,364141,0,49.919815063477,40.508651733398,1000,1,1,1412259163,1412259163,0
UMTS,400,4,60421,131154909,0,46.386337280273,40.68717956543,1000,1,1,1455526934,1455526934,0
UMTS,400,4,27654,293576,0,49.834671020508,40.36994934082,1000,1,1,1449818956,1449818956,0
UMTS,400,4,20301,292517,0,49.864883422852,40.376815795898,1000,1,1,1412259163,1412259163,0
UMTS,400,4,60421,131198487,0,46.365737915039,40.688552856445,1000,1,1,1452669914,1452669914,0
UMTS,400,4,20501,366093,0,49.890975952148,40.50178527832,1000,1,1,1412259163,1412259163,0
UMTS,400,4,20501,364935,0,49.46662902832,40.174942016602,1000,1,1,1429135958,1429135958,0
UMTS,400,4,60421,131149187,0,46.413803100586,40.72151184082,1000,1,1,1452347128,1452347128,0
UMTS,400,4,60421,131149191,0,46.383590698242,40.688552856445,1000,1,1,1453093577,1453093577,0
UMTS,400,4,20604,428288,0,45.71891784668,38.92936706543,1000,1,1,1408433849,1408433849,0
UMTS,400,4,60421,131154187,0,46.323165893555,40.57731628418,1000,1,1,1452513325,1452513325,0
UMTS,400,4,20501,364213,0,49.897842407227,40.505905151367,1000,1,1,1412259163,1412259163,0
UMTS,400,4,60421,131154049,0,46.367111206055,40.662460327148,1000,1,1,1452669914,1452669914,0
GSM,400,1,100,523,0,49.877925,40.364462,3328,2,1,1458870731,1481487050,0
GSM,400,1,200,273,0,45.408554077148,39.225997924805,1000,1,1,1427279832,1427279832,0
GSM,400,1,200,432,0,45.577784,39.121017,21824,2,1,1458870732,1465628223,0
GSM,400,1,160,2871,0,49.944534301758,40.409774780273,1000,1,1,1456558552,1456558552,0
GSM,400,1,200,232,0,45.41130065918,39.209518432617,1000,1,1,1437391468,1437391468,0
GSM,400,1,200,562,0,45.408554077148,39.209518432617,1000,1,1,1437391468,1437391468,0
GSM,400,1,200,231,0,45.41130065918,39.209518432617,1000,1,1,1437391468,1437391468,0
GSM,400,1,130,2272,0,49.838790893555,40.412521362305,1000,1,1,1441776219,1441776219,0
GSM,400,1,100,731,0,49.926681518555,40.367202758789,1000,1,1,1430343340,1430343340,0
GSM,400,1,100,2522,0,49.862595,40.380478,1000,3,1,1458870731,1490526029,0
GSM,400,1,200,143,0,45.712051391602,38.940353393555,1000,1,1,1458457923,1458457923,0
GSM,400,1,100,2483,0,49.865508,40.376941,1000,11,1,1458870731,1477645998,0
GSM,400,1,100,613,0,49.867629,40.373154,1889,3,1,1458870731,1481487040,0
GSM,400,1,200,521,0,45.692825317383,38.877182006836,1000,1,1,1458457923,1458457923,0
GSM,400,1,200,412,0,45.356369018555,39.10514831543,1000,1,1,1437391468,1437391468,0
GSM,400,1,130,3562,0,49.829177856445,40.439987182617,1000,1,1,1456426492,1456426492,0
GSM,400,1,200,303,0,45.41130065918,39.209518432617,1000,1,1,1437391468,1437391468,0
GSM,400,1,200,21,0,45.408554077148,39.225997924805,1000,1,1,1427279832,1427279832,0
GSM,400,1,1000,771,0,49.833297729492,40.396041870117,1000,1,1,1446600572,1446600572,0
GSM,400,1,930,1252,0,49.844284057617,40.429000854492,1000,1,1,1426563689,1426563689,0
GSM,400,1,200,922,0,45.390701293945,39.121627807617,1000,1,1,1441285126,1441285126,0
GSM,400,1,200,751,0,46.02653503418,38.864822387695,1000,1,1,1457357758,1457357758,0
GSM,400,1,200,1082,0,45.659866333008,38.864822387695,1000,1,1,1446708020,1446708020,0
GSM,400,1,930,23,0,49.844284057617,40.426254272461,1000,1,1,1424617959,1424617959,0
GSM,400,1,1000,1043,0,49.849777,40.400848,1000,2,1,1458870732,1460980562,0
GSM,400,1,900,1572,0,49.92805480957,40.339736938477,1000,1,1,1428965102,1428965102,0
GSM,400,1,960,1411,0,49.842910766602,40.380935668945,1000,1,1,1437650044,1437650044,0
GSM,400,1,1000,271,0,49.855270385742,40.40153503418,1000,1,1,1447739304,1447739304,0
GSM,400,1,200,1061,0,45.655746459961,38.943099975586,1000,1,1,1437391468,1437391468,0
GSM,400,1,930,101,0,49.844284057617,40.424880981445,1000,1,1,1436949150,1436949150,0
GSM,400,1,300,2033,0,48.519745,39.224625,1000,2,1,1458870732,1491230247,0
GSM,400,1,1000,1291,0,49.838790893555,40.397415161133,1000,1,1,1449233742,1449233742,0
GSM,400,1,930,182,0,49.844284057617,40.426254272461,1000,1,1,1424617959,1424617959,0
GSM,400,1,1000,1292,0,49.838790893555,40.397415161133,1000,1,1,1449233742,1449233742,0
GSM,400,1,1060,1702,0,49.84016418457,40.397415161133,1000,1,1,1455699172,1455699172,0
GSM,400,1,1060,1703,0,49.841537475586,40.397415161133,1000,1,1,1455699172,1455699172,0
GSM,400,1,1030,6071,0,49.873123168945,40.397415161133,1000,1,1,1426424359,1426424359,0
GSM,400,1,1060,332,0,49.842910766602,40.398788452148,1000,1,1,1455699172,1455699172,0
GSM,400,1,1150,532,0,47.524795532227,39.941482543945,1000,1,1,1442446873,1442446873,0
GSM,400,1,1150,202,0,47.575607299805,39.800033569336,1000,1,1,1426407159,1426407159,0
GSM,400,1,1210,901,0,49.682235717773,40.584182739258,1000,1,1,1449357760,1449357760,0
GSM,400,1,1210,2441,0,49.82780456543,40.492172241211,1000,1,1,1443935826,1443935826,0
GSM,400,1,1270,141,0,48.856887817383,41.511154174805,1000,1,1,1431984220,1431984220,0
GSM,400,1,1270,402,0,48.85139465332,41.496047973633,1000,1,1,1435238895,1435238895,0
GSM,400,1,1270,231,0,48.80744934082,41.469955444336,1000,1,1,1441552500,1441552500,0
GSM,400,1,1210,1442,0,49.639663696289,40.574569702148,1000,1,1,1441155039,1441155039,0
GSM,400,1,1210,2013,0,49.641724,40.575256,1000,2,1,1458870733,1461794839,0
GSM,400,1,1270,251,0,48.862380981445,41.355972290039,1000,1,1,1434550259,1434550259,0
GSM,400,1,1270,301,0,48.850021362305,41.501541137695,1000,1,1,1435238895,1435238895,0
GSM,400,1,1270,382,0,48.833541870117,41.493301391602,1000,1,1,1432435556,1432435556,0
GSM,400,1,1270,23,0,48.900833129883,41.276321411133,1000,1,1,1427011276,1427011276,0
GSM,400,1,1210,1983,0,49.672622680664,40.593795776367,1000,1,1,1424422988,1424422988,0
GSM,400,1,1270,181,0,48.402328491211,41.410903930664,1000,1,1,1437132927,1437132927,0
GSM,400,1,1210,2422,0,49.82780456543,40.500411987305,1000,1,1,1443935832,1443935832,0
GSM,400,1,1210,2213,0,49.682235717773,40.584182739258,1000,1,1,1449357760,1449357760,0
GSM,400,1,1210,2211,0,49.682235717773,40.584182739258,1000,1,1,1449357760,1449357760,0
GSM,400,1,1210,1401,0,49.668502807617,40.597915649414,1000,1,1,1424618279,1424618279,0
GSM,400,1,1270,302,0,48.786849975586,41.461715698242,1000,1,1,1433883732,1433883732,0
GSM,400,1,1210,1161,0,49.683609008789,40.57731628418,1000,1,1,1455881172,1455881172,0
GSM,400,1,1270,1923,0,48.843154907227,41.496047973633,1000,1,1,1433418481,1433418481,0
GSM,400,1,1270,863,0,48.86100769043,41.515274047852,1000,1,1,1428903496,1428903496,0
GSM,400,1,1350,503,0,48.652267456055,39.009017944336,1000,1,1,1438776478,1438776478,0
GSM,400,1,1350,132,0,48.650894165039,39.009017944336,1000,1,1,1434609781,1434609781,0
GSM,400,1,1270,1863,0,48.457260131836,41.501541137695,1000,1,1,1437374688,1437374688,0
GSM,400,1,1270,1921,0,48.811569213867,41.406784057617,1000,1,1,1451905623,1451905623,0
GSM,400,1,1350,641,0,48.676986694336,39.03923034668,1000,1,1,1434365061,1434365061,0
GSM,400,1,1270,1411,0,49.08073425293,41.125259399414,1000,1,1,1427011247,1427011247,0
GSM,400,1,1270,1413,0,49.082107543945,41.122512817383,1000,1,1,1439424198,1439424198,0
GSM,400,1,1450,11,0,48.155136108398,39.791793823242,1000,1,1,1433121401,1433121401,0
GSM,400,1,1350,1601,0,48.659133911133,39.022750854492,1000,1,1,1435200518,1435200518,0
GSM,400,1,1500,2101,0,50.05989074707,40.430374145508,1000,1,1,1454663631,1454663631,0
GSM,400,1,1500,2161,0,50.048904418945,40.531997680664,1000,1,1,1436955562,1436955562,0
GSM,400,1,1500,902,0,50.087356567383,40.450973510742,1000,2,1,1458870735,1482248166,0
GSM,400,1,1500,763,0,49.890975952148,40.50178527832,1000,1,1,1412259163,1412259163,0
GSM,400,1,1355,1172,0,48.594589233398,38.988418579102,1000,1,1,1434098335,1434098335,0
GSM,400,1,1355,1241,0,48.833541870117,38.594284057617,1000,1,1,1426308107,1426308107,0
GSM,400,1,1740,872,0,46.415176391602,41.68830871582,1000,1,1,1427786524,1427786524,0
GSM,400,1,1610,1281,0,46.316299438477,40.57731628418,1000,1,1,1434281282,1434281282,0
GSM,400,1,1610,143,0,46.291580200195,40.911026000977,1000,1,1,1444650353,1444650353,0
GSM,400,1,1580,1502,0,49.853897094727,40.48942565918,1000,1,1,1426589517,1426589517,0
GSM,400,1,1720,583,0,47.193832397461,41.198043823242,1000,1,1,1451548222,1451548222,0
GSM,400,1,1500,6002,0,50.061264038086,40.424880981445,1000,1,1,1454663631,1454663631,0
GSM,400,1,1610,332,0,46.249008178711,40.644607543945,1000,1,1,1444650335,1444650335,0
GSM,400,1,1720,472,0,47.21305847168,40.838241577148,1000,1,1,1441275582,1441275582,0
GSM,400,1,1720,73,0,47.515182495117,40.688552856445,1000,1,1,1447595166,1447595166,0
GSM,400,1,1720,1962,0,47.470513,41.065011,1177,3,1,1458870736,1494073480,0
GSM,400,1,1720,992,0,47.172244,41.173113,1097,2,1,1452353205,1548882151,0
GSM,400,1,1720,251,0,47.516555786133,40.69953918457,1000,1,1,1447595166,1447595166,0
GSM,400,1,1610,1542,0,46.30256652832,40.56770324707,1000,1,1,1432636339,1432636339,0
GSM,400,1,1610,552,0,46.305313110352,40.889053344727,1000,1,1,1432636310,1432636310,0
GSM,400,1,1500,2322,0,50.099716186523,40.418014526367,1000,1,1,1454764050,1454764050,0
GSM,400,1,1720,71,0,47.517929077148,40.69953918457,1000,1,1,1447595166,1447595166,0
GSM,400,1,1720,991,0,47.172244,41.173113,1097,2,1,1452353205,1548882151,0
GSM,400,1,1580,431,0,49.890975952148,40.50178527832,1000,1,1,1412259163,1412259163,0
GSM,400,1,1720,2242,0,47.193832397461,41.198043823242,1000,1,1,1451548222,1451548222,0
GSM,400,1,1610,1492,0,46.227035522461,40.626754760742,1000,1,1,1444095462,1444095462,0
GSM,400,1,1610,1671,0,46.227035522461,40.628128051758,1000,1,1,1444095424,1444095424,0
GSM,400,1,1610,952,0,46.313552856445,40.57731628418,1000,1,1,1434281282,1434281282,0
GSM,400,1,1580,1962,0,49.855270385742,40.488052368164,1000,1,1,1426245022,1426245022,0
GSM,400,1,1820,1202,0,48.188095092773,40.321884155273,1000,1,1,1446865623,1446865623,0
GSM,400,1,1850,1111,0,48.384475708008,39.933242797852,1000,1,1,1439780291,1439780291,0
GSM,400,1,1740,941,0,46.909561157227,41.417770385742,1000,1,1,1439410530,1439410530,0
GSM,400,1,1850,773,0,48.703079223633,39.959335327148,1000,1,1,1443983371,1443983371,0
GSM,400,1,1910,142,0,46.362991333008,40.684432983398,1000,1,1,1435658437,1435658437,0
GSM,400,1,1850,1173,0,48.601455688477,40.069198608398,1000,8,1,1458870736,1488032480,0
GSM,400,1,1850,1403,0,48.601455688477,40.069198608398,1000,18,1,1458870736,1488168326,0
GSM,400,1,1850,203,0,48.770370483398,40.117263793945,1000,1,1,1446865624,1446865624,0
GSM,400,1,1910,143,0,46.362991333008,40.685806274414,1000,1,1,1435658437,1435658437,0
GSM,400,1,1740,1301,0,46.643142700195,41.52214050293,1000,1,1,1441275641,1441275641,0
GSM,400,1,1850,401,0,48.604889,40.066452,1000,2,1,1458870736,1477912241,0
GSM,400,1,1910,651,0,46.33415222168,40.674819946289,1000,1,1,1435248939,1435248939,0
GSM,400,1,1850,1643,0,48.940658569336,39.960708618164,1000,1,1,1450364059,1450364059,0
GSM,400,1,1910,701,0,46.380844116211,40.707778930664,1000,1,1,1444650335,1444650335,0
GSM,400,1,1740,2111,0,46.909561157227,41.417770385742,1000,1,1,1439410530,1439410530,0
GSM,400,1,1920,1323,0,46.769485473633,39.832992553711,1000,1,1,1414736574,1414736574,0
GSM,400,1,2020,1791,0,49.88410949707,40.375442504883,1000,1,1,1439338697,1439338697,0
GSM,400,1,2000,203,0,49.860306,40.382309,1000,3,1,1458870737,1476499626,0
GSM,400,1,2000,1531,0,49.844284057617,40.385055541992,1000,1,1,1449048569,1449048569,0
GSM,400,1,2000,921,0,49.859390258789,40.378189086914,1000,1,1,1448897110,1448897110,0
GSM,400,1,2000,941,0,49.85527,40.376816,1000,2,1,1458870737,1480711657,0
GSM,400,1,1910,1621,0,46.360244750977,40.683059692383,1000,1,1,1434281282,1434281282,0
GSM,400,1,2000,2582,0,49.87174987793,40.380935668945,1000,1,1,1430343341,1430343341,0
GSM,400,1,2000,2011,0,49.858016967773,40.376815795898,1000,1,1,1446817358,1446817358,0
GSM,400,1,1910,1673,0,46.357498168945,40.678939819336,1000,1,1,1433502501,1433502501,0
GSM,400,1,2020,1951,0,49.922561645508,40.367202758789,1000,1,1,1441748615,1441748615,0
GSM,400,1,2030,2222,0,49.925308227539,40.368576049805,1000,1,1,1451385524,1451385524,0
GSM,400,1,2030,511,0,49.851150512695,40.371322631836,1000,1,1,1445820995,1445820995,0
GSM,400,1,2030,2142,0,49.828949,40.379105,1000,6,1,1458870737,1481577058,0
GSM,400,1,2100,1591,0,49.926681518555,40.431747436523,1000,1,1,1436620501,1436620501,0
GSM,400,1,2030,312,0,49.836502,40.370865,1000,3,1,1458870737,1481487017,0
GSM,400,1,2030,292,0,49.838790893555,40.371322631836,1000,1,1,1412259163,1412259163,0
GSM,400,1,2030,542,0,49.825058,40.374985,1000,3,1,1458870737,1481577058,0
GSM,400,1,2100,1621,0,49.95964050293,40.439987182617,1000,1,1,1438157114,1438157114,0
GSM,400,1,2190,402,0,49.99397277832,40.422134399414,1000,1,1,1447250168,1447250168,0
GSM,400,1,2030,1041,0,49.864883,40.366289,2445,3,1,1458870737,1481487017,0
GSM,400,1,2030,522,0,49.838791,40.365829,1000,4,1,1458870737,1481487040,0
GSM,400,1,2030,893,0,49.830093,40.365829,1000,3,1,1458870737,1481487050,0
GSM,400,1,2100,783,0,49.923934936523,40.429000854492,1000,1,1,1436486980,1436486980,0
GSM,400,1,2030,1141,0,49.830551147461,40.368576049805,1000,2,1,1458870737,1475085959,0
GSM,400,1,2230,431,0,49.811325073242,40.375442504883,1000,1,1,1442901078,1442901078,0
GSM,400,1,2200,2981,0,49.84977722168,40.478439331055,1000,1,1,1426563712,1426563712,0
GSM,400,1,2200,1772,0,49.727554321289,40.481185913086,1000,1,1,1455699172,1455699172,0
GSM,400,1,2190,1401,0,49.998092651367,40.444107055664,1000,1,1,1448576230,1448576230,0
GSM,400,1,2190,513,0,49.99397277832,40.442733764648,1000,1,1,1448576230,1448576230,0
GSM,400,1,2190,591,0,49.956207,40.434494,1000,2,1,1458870738,1461405514,0
GSM,400,1,2200,2413,0,49.744033813477,40.466079711914,1000,1,1,1455699172,1455699172,0
GSM,400,1,2200,2472,0,49.73030090332,40.47981262207,1000,1,1,1455699172,1455699172,0
GSM,400,1,2200,2943,0,49.853897094727,40.486679077148,1000,1,1,1426245035,1426245035,0
GSM,400,1,2200,2861,0,49.844284057617,40.463333129883,1000,1,1,1426417729,1426417729,0
GSM,400,1,2190,1231,0,49.984359741211,40.439987182617,1000,1,1,1448576230,1448576230,0
GSM,400,1,2200,1681,0,49.808578491211,40.424880981445,1000,1,1,1454341380,1454341380,0
GSM,400,1,2200,2412,0,49.748153686523,40.463333129883,1000,1,1,1455699172,1455699172,0
GSM,400,1,2190,514,0,49.988479614258,40.441360473633,1000,1,1,1448576230,1448576230,0
GSM,400,1,2200,2431,0,49.744033813477,40.466079711914,1000,1,1,1455699172,1455699172,0
GSM,400,1,2230,733,0,49.80217,40.412521,1000,3,1,1458870738,1491230341,0
GSM,400,1,2290,3041,0,49.841537,40.33516,1442,3,1,1458870739,1489467939,0
GSM,400,1,2290,3012,0,49.821968,40.330124,1000,4,1,1458870739,1487679195,0
GSM,400,1,2230,1361,0,49.82780456543,40.374069213867,1000,1,1,1431882276,1431882276,0
GSM,400,1,2290,3272,0,49.808578,40.344543,1000,2,1,1458870739,1468149873,0
GSM,400,1,2290,3212,0,49.821625,40.338364,1000,2,1,1458870739,1481487045,0
GSM,400,1,2230,1011,0,49.803085,40.394669,1000,3,1,1458870739,1491044300,0
GSM,400,1,2290,3192,0,49.816818,40.328751,1000,2,1,1458870739,1481487045,0
GSM,400,1,2290,3102,0,49.808578491211,40.343856811523,1000,2,1,1458870739,1468149873,0
GSM,400,1,2230,961,0,49.805027,40.401183,1000,3,1,1458870738,1493790564,0
GSM,400,1,2230,1731,0,49.811325073242,40.374069213867,1000,1,1,1445447648,1445447648,0
GSM,400,1,2290,3042,0,49.81636,40.32692,1000,3,1,1458870739,1481487045,0
GSM,400,1,100,102,0,49.926681518555,40.371322631836,1000,1,1,1436266416,1436266416,0
GSM,400,1,100,962,0,49.925308227539,40.36994934082,1000,1,1,1451466768,1451466768,0
GSM,400,1,100,1512,0,49.946937,40.3751,1720,4,1,1458870731,1470453722,0
GSM,400,1,200,413,0,45.390701293945,39.121627807617,1000,1,1,1441285126,1441285126,0
GSM,400,1,100,881,0,49.925583,40.411697,1000,5,1,1458870731,1477289341,0
GSM,400,1,200,443,0,45.813674926758,38.899154663086,1000,1,1,1452256276,1452256276,0
GSM,400,1,200,283,0,45.392761,39.125748,1000,2,1,1458870732,1471856991,0
GSM,400,1,200,42,0,46.003876,38.873063,1367,2,1,1458870731,1491212160,0
GSM,400,1,100,3313,0,49.916284,40.42135,1000,7,1,1458870731,1481751090,0
GSM,400,1,200,51,0,45.670852661133,38.943099975586,1000,1,1,1434048337,1434048337,0
GSM,400,1,100,1382,0,49.929428,40.374069,1000,2,1,1458870731,1465620269,0
GSM,400,1,130,2231,0,49.868146,40.410462,3084,8,1,1458870731,1491230345,0
GSM,400,1,200,142,0,45.73127746582,38.927993774414,1000,1,1,1458457923,1458457923,0
GSM,400,1,200,161,0,46.001816,38.868942,1000,2,1,1458870731,1491212160,0
GSM,400,1,200,44,0,46.025161743164,38.820877075195,1000,1,1,1457357758,1457357758,0
GSM,400,1,200,52,0,45.560989,38.885422,1056,2,1,1458870731,1463103026,0
GSM,400,1,200,233,0,45.41130065918,39.209518432617,1000,1,1,1437391468,1437391468,0
GSM,400,1,200,22,0,45.408554077148,39.209518432617,1000,1,1,1437391468,1437391468,0
